date,province,city,confirmed
2020-01-26,山西省,晋中,2
2020-01-26,山西省,运城,2
2020-01-26,山西省,临汾,1
2020-01-26,山西省,吕梁,1
2020-01-26,内蒙古自治区,包头,2
2020-01-26,内蒙古自治区,赤峰,1
2020-01-26,内蒙古自治区,通辽,1
2020-01-26,内蒙古自治区,鄂尔多斯,2
2020-01-26,内蒙古自治区,呼伦贝尔,2
2020-01-26,内蒙古自治区,兴安盟,1
2020-01-26,内蒙古自治区,锡林郭勒盟,2
2020-01-26,辽宁省,沈阳,6
2020-01-26,辽宁省,大连,4
2020-01-26,辽宁省,本溪,2
2020-01-26,辽宁省,丹东,1
2020-01-26,辽宁省,营口,1
2020-01-26,辽宁省,盘锦,2
2020-01-26,辽宁省,铁岭,2
2020-01-26,辽宁省,朝阳,2
2020-01-26,辽宁省,葫芦岛,2
2020-01-26,吉林省,长春,1
2020-01-26,吉林省,吉林,2
2020-01-26,吉林省,四平,1
2020-01-26,吉林省,松原,2
2020-01-26,黑龙江省,哈尔滨,8
2020-01-26,黑龙江省,齐齐哈尔,1
2020-01-26,黑龙江省,双鸭山,1
2020-01-26,黑龙江省,大庆,5
2020-01-26,黑龙江省,佳木斯,1
2020-01-26,黑龙江省,七台河,1
2020-01-26,黑龙江省,牡丹江,1
2020-01-26,黑龙江省,绥化,3
2020-01-26,上海市,黄浦,1
2020-01-26,上海市,徐汇,3
2020-01-26,上海市,长宁,5
2020-01-26,上海市,静安,5
2020-01-26,上海市,虹口,2
2020-01-26,上海市,闵行,2
2020-01-26,上海市,宝山,1
2020-01-26,上海市,嘉定,1
2020-01-26,上海市,浦东新,7
2020-01-26,上海市,青浦,1
2020-01-26,上海市,奉贤,1
2020-01-26,江苏省,南京,7
2020-01-26,江苏省,无锡,4
2020-01-26,江苏省,徐州,3
2020-01-26,江苏省,常州,6
2020-01-26,江苏省,苏州,8
2020-01-26,江苏省,南通,4
2020-01-26,江苏省,连云港,3
2020-01-26,江苏省,淮安,2
2020-01-26,江苏省,盐城,1
2020-01-26,江苏省,扬州,4
2020-01-26,江苏省,镇江,2
2020-01-26,江苏省,泰州,2
2020-01-26,江苏省,宿迁,1
2020-01-26,浙江省,杭州,27
2020-01-26,浙江省,宁波,13
2020-01-26,浙江省,温州,32
2020-01-26,浙江省,嘉兴,8
2020-01-26,浙江省,湖州,3
2020-01-26,浙江省,绍兴,6
2020-01-26,浙江省,金华,5
2020-01-26,浙江省,衢州,5
2020-01-26,浙江省,舟山,4
2020-01-26,浙江省,台州,22
2020-01-26,浙江省,丽水,3
2020-01-26,安徽省,合肥,13
2020-01-26,安徽省,芜湖,6
2020-01-26,安徽省,蚌埠,3
2020-01-26,安徽省,淮南,2
2020-01-26,安徽省,马鞍山,7
2020-01-26,安徽省,淮北,1
2020-01-26,安徽省,铜陵,3
2020-01-26,安徽省,安庆,8
2020-01-26,安徽省,黄山,1
2020-01-26,安徽省,滁州,2
2020-01-26,安徽省,阜阳,10
2020-01-26,安徽省,宿州,3
2020-01-26,安徽省,六安,3
2020-01-26,安徽省,亳州,6
2020-01-26,安徽省,池州,1
2020-01-26,安徽省,宣城,1
2020-01-26,福建省,福州,13
2020-01-26,福建省,厦门,4
2020-01-26,福建省,莆田,1
2020-01-26,福建省,三明,4
2020-01-26,福建省,泉州,5
2020-01-26,福建省,漳州,4
2020-01-26,福建省,南平,1
2020-01-26,福建省,龙岩,0
2020-01-26,福建省,宁德,3
2020-01-26,江西省,南昌,8
2020-01-26,江西省,景德镇,2
2020-01-26,江西省,萍乡,2
2020-01-26,江西省,九江,4
2020-01-26,江西省,新余,3
2020-01-26,江西省,赣州,7
2020-01-26,江西省,吉安,3
2020-01-26,江西省,宜春,6
2020-01-26,江西省,抚州,7
2020-01-26,江西省,上饶,6
2020-01-26,山东省,济南,7
2020-01-26,山东省,青岛,10
2020-01-26,山东省,淄博,2
2020-01-26,山东省,枣庄,0
2020-01-26,山东省,烟台,4
2020-01-26,山东省,潍坊,3
2020-01-26,山东省,济宁,5
2020-01-26,山东省,泰安,0
2020-01-26,山东省,威海,7
2020-01-26,山东省,日照,5
2020-01-26,山东省,临沂,7
2020-01-26,山东省,德州,6
2020-01-26,山东省,聊城,1
2020-01-26,山东省,滨州,3
2020-01-26,山东省,菏泽,3
2020-01-26,河南省,郑州,29
2020-01-26,河南省,开封,1
2020-01-26,河南省,洛阳,2
2020-01-26,河南省,平顶山,5
2020-01-26,河南省,安阳,7
2020-01-26,河南省,鹤壁,2
2020-01-26,河南省,新乡,4
2020-01-26,河南省,许昌,1
2020-01-26,河南省,漯河,6
2020-01-26,河南省,三门峡,3
2020-01-26,河南省,南阳,19
2020-01-26,河南省,商丘,6
2020-01-26,河南省,信阳,23
2020-01-26,河南省,周口,11
2020-01-26,河南省,驻马店,9
2020-01-26,湖北省,武汉,698
2020-01-26,湖北省,黄石,36
2020-01-26,湖北省,十堰,40
2020-01-26,湖北省,宜昌,31
2020-01-26,湖北省,襄阳,36
2020-01-26,湖北省,鄂州,20
2020-01-26,湖北省,荆门,90
2020-01-26,湖北省,孝感,100
2020-01-26,湖北省,荆州,47
2020-01-26,湖北省,黄冈,154
2020-01-26,湖北省,咸宁,64
2020-01-26,湖北省,随州,52
2020-01-26,湖北省,恩施土家族苗族自治州,25
2020-01-26,湖北省,仙桃,12
2020-01-26,湖北省,潜江,5
2020-01-26,湖北省,天门,13
2020-01-26,湖南省,长沙,22
2020-01-26,湖南省,株洲,5
2020-01-26,湖南省,湘潭,4
2020-01-26,湖南省,衡阳,4
2020-01-26,湖南省,邵阳,8
2020-01-26,湖南省,岳阳,7
2020-01-26,湖南省,常德,12
2020-01-26,湖南省,益阳,7
2020-01-26,湖南省,郴州,6
2020-01-26,湖南省,永州,4
2020-01-26,湖南省,怀化,11
2020-01-26,湖南省,娄底,7
2020-01-26,湖南省,湘西土家族苗族自治州,3
2020-01-26,广东省,广州,39
2020-01-26,广东省,韶关,4
2020-01-26,广东省,深圳,36
2020-01-26,广东省,珠海,12
2020-01-26,广东省,汕头,2
2020-01-26,广东省,佛山,14
2020-01-26,广东省,湛江,5
2020-01-26,广东省,肇庆,4
2020-01-26,广东省,惠州,8
2020-01-26,广东省,梅州,1
2020-01-26,广东省,汕尾,1
2020-01-26,广东省,阳江,8
2020-01-26,广东省,清远,3
2020-01-26,广东省,东莞,2
2020-01-26,广东省,中山,4
2020-01-26,广东省,揭阳,3
2020-01-26,广西壮族自治区,南宁,5
2020-01-26,广西壮族自治区,柳州,6
2020-01-26,广西壮族自治区,桂林,14
2020-01-26,广西壮族自治区,梧州,2
2020-01-26,广西壮族自治区,北海,9
2020-01-26,广西壮族自治区,防城港,3
2020-01-26,广西壮族自治区,玉林,2
2020-01-26,广西壮族自治区,百色,2
2020-01-26,广西壮族自治区,河池,3
2020-01-26,海南省,海口,6
2020-01-26,海南省,三亚,10
2020-01-26,海南省,儋州,4
2020-01-26,海南省,万宁,7
2020-01-26,海南省,澄迈,2
2020-01-26,海南省,临高,1
2020-01-26,海南省,陵水黎族自治,1
2020-01-26,重庆市,两江新,7
2020-01-26,重庆市,万州,14
2020-01-26,重庆市,涪陵,1
2020-01-26,重庆市,大渡口,6
2020-01-26,重庆市,江北,3
2020-01-26,重庆市,九龙坡,4
2020-01-26,重庆市,綦江,1
2020-01-26,重庆市,大足,1
2020-01-26,重庆市,渝北,5
2020-01-26,重庆市,巴南,1
2020-01-26,重庆市,长寿,6
2020-01-26,重庆市,江津,2
2020-01-26,重庆市,合川,3
2020-01-26,重庆市,永川,3
2020-01-26,重庆市,璧山,3
2020-01-26,重庆市,铜梁,1
2020-01-26,重庆市,潼南,2
2020-01-26,重庆市,开州,7
2020-01-26,重庆市,梁平,1
2020-01-26,重庆市,城口,1
2020-01-26,重庆市,丰都,3
2020-01-26,重庆市,垫江,4
2020-01-26,重庆市,忠,6
2020-01-26,重庆市,云阳,8
2020-01-26,重庆市,奉节,3
2020-01-26,重庆市,巫山,5
2020-01-26,重庆市,巫溪,5
2020-01-26,重庆市,石柱土家族自治,3
2020-01-26,重庆市,秀山土家族苗族自治,1
2020-01-26,四川省,成都,33
2020-01-26,四川省,自贡,2
2020-01-26,四川省,泸州,3
2020-01-26,四川省,德阳,1
2020-01-26,四川省,绵阳,7
2020-01-26,四川省,遂宁,2
2020-01-26,四川省,内江,1
2020-01-26,四川省,乐山,1
2020-01-26,四川省,峨眉山,1
2020-01-26,四川省,南充,2
2020-01-26,四川省,宜宾,1
2020-01-26,四川省,广安,6
2020-01-26,四川省,达州,3
2020-01-26,四川省,雅安,1
2020-01-26,四川省,资阳,2
2020-01-26,四川省,甘孜藏族自治州,2
2020-01-26,四川省,凉山彝族自治州,1
2020-01-26,贵州省,贵阳,1
2020-01-26,贵州省,六盘水,1
2020-01-26,贵州省,铜仁,2
2020-01-26,贵州省,黔西南布依族苗族自治州,1
2020-01-26,贵州省,黔南布依族苗族自治州,2
2020-01-26,云南省,昆明,7
2020-01-26,云南省,曲靖,1
2020-01-26,云南省,玉溪,1
2020-01-26,云南省,保山,2
2020-01-26,云南省,昭通,1
2020-01-26,云南省,丽江,2
2020-01-26,云南省,红河哈尼族彝族自治州,1
2020-01-26,云南省,西双版纳傣族自治州,1
2020-01-26,云南省,大理白族自治州,1
2020-01-26,云南省,德宏傣族景颇族自治州,2
2020-01-26,陕西省,西安,12
2020-01-26,陕西省,铜川,5
2020-01-26,陕西省,咸阳,4
2020-01-26,陕西省,渭南,1
2020-01-26,陕西省,延安,2
2020-01-26,陕西省,汉中,3
2020-01-26,陕西省,安康,7
2020-01-26,陕西省,商洛,1
2020-01-26,甘肃省,兰州,8
2020-01-26,甘肃省,白银,1
2020-01-26,甘肃省,张掖,1
2020-01-26,甘肃省,定西,1
2020-01-26,甘肃省,陇南,1
2020-01-26,甘肃省,临夏回族自治州,2
2020-01-26,青海省,西宁,4
2020-01-26,宁夏回族自治区,银川,5
2020-01-26,宁夏回族自治区,固原,1
2020-01-26,宁夏回族自治区,中卫,1
2020-01-26,新疆维吾尔自治区,乌鲁木齐,4
2020-01-26,新疆维吾尔自治区,伊犁哈萨克自治州,1
2020-01-27,北京市,外地来京,11
2020-01-27,北京市,东城,2
2020-01-27,北京市,西城,7
2020-01-27,北京市,朝阳,17
2020-01-27,北京市,丰台,4
2020-01-27,北京市,石景山,2
2020-01-27,北京市,海淀,17
2020-01-27,北京市,通州,7
2020-01-27,北京市,顺义,1
2020-01-27,北京市,昌平,7
2020-01-27,北京市,大兴,5
2020-01-27,天津市,外地来津,2
2020-01-27,天津市,和平,1
2020-01-27,天津市,河东,5
2020-01-27,天津市,河西,3
2020-01-27,天津市,南开,2
2020-01-27,天津市,河北,7
2020-01-27,天津市,红桥,1
2020-01-27,天津市,西青,1
2020-01-27,天津市,滨海新,1
2020-01-27,河北省,石家庄,9
2020-01-27,河北省,唐山,1
2020-01-27,河北省,邯郸,4
2020-01-27,河北省,邢台,2
2020-01-27,河北省,保定,3
2020-01-27,河北省,张家口,0
2020-01-27,河北省,承德,1
2020-01-27,河北省,沧州,5
2020-01-27,河北省,廊坊,6
2020-01-27,河北省,衡水,2
2020-01-27,山西省,太原,3
2020-01-27,山西省,大同,1
2020-01-27,山西省,阳泉,1
2020-01-27,山西省,长治,1
2020-01-27,山西省,朔州,2
2020-01-27,山西省,晋中,5
2020-01-27,山西省,运城,3
2020-01-27,山西省,临汾,1
2020-01-27,山西省,吕梁,3
2020-01-27,内蒙古自治区,包头,3
2020-01-27,内蒙古自治区,赤峰,2
2020-01-27,内蒙古自治区,通辽,1
2020-01-27,内蒙古自治区,鄂尔多斯,2
2020-01-27,内蒙古自治区,呼伦贝尔,2
2020-01-27,内蒙古自治区,兴安盟,1
2020-01-27,内蒙古自治区,锡林郭勒盟,2
2020-01-27,辽宁省,沈阳,7
2020-01-27,辽宁省,大连,5
2020-01-27,辽宁省,本溪,2
2020-01-27,辽宁省,丹东,4
2020-01-27,辽宁省,营口,1
2020-01-27,辽宁省,盘锦,2
2020-01-27,辽宁省,铁岭,2
2020-01-27,辽宁省,朝阳,2
2020-01-27,辽宁省,葫芦岛,2
2020-01-27,吉林省,长春,1
2020-01-27,吉林省,吉林,3
2020-01-27,吉林省,四平,1
2020-01-27,吉林省,公主岭,1
2020-01-27,吉林省,松原,2
2020-01-27,黑龙江省,哈尔滨,10
2020-01-27,黑龙江省,齐齐哈尔,2
2020-01-27,黑龙江省,双鸭山,1
2020-01-27,黑龙江省,大庆,5
2020-01-27,黑龙江省,佳木斯,1
2020-01-27,黑龙江省,七台河,2
2020-01-27,黑龙江省,牡丹江,1
2020-01-27,黑龙江省,绥化,8
2020-01-27,上海市,外地来沪,33
2020-01-27,上海市,黄浦,2
2020-01-27,上海市,徐汇,3
2020-01-27,上海市,长宁,5
2020-01-27,上海市,静安,5
2020-01-27,上海市,虹口,2
2020-01-27,上海市,闵行,2
2020-01-27,上海市,宝山,1
2020-01-27,上海市,嘉定,1
2020-01-27,上海市,浦东新,9
2020-01-27,上海市,青浦,2
2020-01-27,上海市,奉贤,1
2020-01-27,江苏省,南京,10
2020-01-27,江苏省,无锡,6
2020-01-27,江苏省,徐州,8
2020-01-27,江苏省,常州,8
2020-01-27,江苏省,苏州,12
2020-01-27,江苏省,南通,6
2020-01-27,江苏省,连云港,3
2020-01-27,江苏省,淮安,2
2020-01-27,江苏省,盐城,1
2020-01-27,江苏省,扬州,5
2020-01-27,江苏省,镇江,2
2020-01-27,江苏省,泰州,4
2020-01-27,江苏省,宿迁,3
2020-01-27,浙江省,杭州,32
2020-01-27,浙江省,宁波,17
2020-01-27,浙江省,温州,60
2020-01-27,浙江省,嘉兴,11
2020-01-27,浙江省,湖州,3
2020-01-27,浙江省,绍兴,7
2020-01-27,浙江省,金华,7
2020-01-27,浙江省,衢州,5
2020-01-27,浙江省,舟山,4
2020-01-27,浙江省,台州,22
2020-01-27,浙江省,丽水,5
2020-01-27,安徽省,合肥,16
2020-01-27,安徽省,芜湖,9
2020-01-27,安徽省,蚌埠,3
2020-01-27,安徽省,淮南,2
2020-01-27,安徽省,马鞍山,10
2020-01-27,安徽省,淮北,2
2020-01-27,安徽省,铜陵,9
2020-01-27,安徽省,安庆,8
2020-01-27,安徽省,宿松,0
2020-01-27,安徽省,黄山,4
2020-01-27,安徽省,滁州,4
2020-01-27,安徽省,阜阳,21
2020-01-27,安徽省,宿州,3
2020-01-27,安徽省,六安,4
2020-01-27,安徽省,亳州,8
2020-01-27,安徽省,池州,1
2020-01-27,安徽省,宣城,2
2020-01-27,福建省,福州,18
2020-01-27,福建省,厦门,4
2020-01-27,福建省,莆田,10
2020-01-27,福建省,三明,4
2020-01-27,福建省,泉州,10
2020-01-27,福建省,漳州,5
2020-01-27,福建省,南平,2
2020-01-27,福建省,龙岩,0
2020-01-27,福建省,宁德,6
2020-01-27,江西省,南昌,17
2020-01-27,江西省,景德镇,2
2020-01-27,江西省,萍乡,2
2020-01-27,江西省,九江,9
2020-01-27,江西省,新余,3
2020-01-27,江西省,鹰潭,1
2020-01-27,江西省,赣州,10
2020-01-27,江西省,吉安,3
2020-01-27,江西省,宜春,10
2020-01-27,江西省,抚州,8
2020-01-27,江西省,上饶,7
2020-01-27,山东省,济南,10
2020-01-27,山东省,青岛,13
2020-01-27,山东省,淄博,2
2020-01-27,山东省,枣庄,2
2020-01-27,山东省,烟台,8
2020-01-27,山东省,潍坊,3
2020-01-27,山东省,济宁,5
2020-01-27,山东省,泰安,1
2020-01-27,山东省,威海,10
2020-01-27,山东省,日照,6
2020-01-27,山东省,临沂,8
2020-01-27,山东省,德州,8
2020-01-27,山东省,聊城,3
2020-01-27,山东省,滨州,4
2020-01-27,山东省,菏泽,4
2020-01-27,河南省,郑州,37
2020-01-27,河南省,开封,2
2020-01-27,河南省,洛阳,2
2020-01-27,河南省,平顶山,5
2020-01-27,河南省,安阳,11
2020-01-27,河南省,鹤壁,2
2020-01-27,河南省,新乡,6
2020-01-27,河南省,焦作,2
2020-01-27,河南省,许昌,2
2020-01-27,河南省,漯河,9
2020-01-27,河南省,三门峡,3
2020-01-27,河南省,南阳,26
2020-01-27,河南省,商丘,7
2020-01-27,河南省,信阳,29
2020-01-27,河南省,周口,15
2020-01-27,河南省,驻马店,10
2020-01-27,湖北省,武汉,1590
2020-01-27,湖北省,黄石,53
2020-01-27,湖北省,十堰,65
2020-01-27,湖北省,宜昌,51
2020-01-27,湖北省,襄阳,70
2020-01-27,湖北省,鄂州,57
2020-01-27,湖北省,荆门,114
2020-01-27,湖北省,孝感,173
2020-01-27,湖北省,荆州,71
2020-01-27,湖北省,黄冈,213
2020-01-27,湖北省,咸宁,91
2020-01-27,湖北省,随州,70
2020-01-27,湖北省,恩施土家族苗族自治州,38
2020-01-27,湖北省,仙桃,27
2020-01-27,湖北省,潜江,7
2020-01-27,湖北省,天门,23
2020-01-27,湖北省,神农架林,1
2020-01-27,湖南省,长沙,24
2020-01-27,湖南省,株洲,7
2020-01-27,湖南省,湘潭,6
2020-01-27,湖南省,衡阳,7
2020-01-27,湖南省,邵阳,11
2020-01-27,湖南省,岳阳,17
2020-01-27,湖南省,常德,19
2020-01-27,湖南省,益阳,10
2020-01-27,湖南省,郴州,7
2020-01-27,湖南省,永州,7
2020-01-27,湖南省,怀化,16
2020-01-27,湖南省,娄底,9
2020-01-27,湖南省,湘西土家族苗族自治州,3
2020-01-27,广东省,广州,51
2020-01-27,广东省,韶关,4
2020-01-27,广东省,深圳,49
2020-01-27,广东省,珠海,12
2020-01-27,广东省,汕头,5
2020-01-27,广东省,佛山,18
2020-01-27,广东省,湛江,5
2020-01-27,广东省,肇庆,4
2020-01-27,广东省,惠州,11
2020-01-27,广东省,梅州,3
2020-01-27,广东省,汕尾,1
2020-01-27,广东省,阳江,8
2020-01-27,广东省,清远,5
2020-01-27,广东省,东莞,2
2020-01-27,广东省,中山,6
2020-01-27,广东省,揭阳,4
2020-01-27,广西壮族自治区,南宁,5
2020-01-27,广西壮族自治区,柳州,6
2020-01-27,广西壮族自治区,桂林,15
2020-01-27,广西壮族自治区,梧州,4
2020-01-27,广西壮族自治区,北海,11
2020-01-27,广西壮族自治区,防城港,3
2020-01-27,广西壮族自治区,玉林,2
2020-01-27,广西壮族自治区,百色,2
2020-01-27,广西壮族自治区,河池,3
2020-01-27,海南省,海口,7
2020-01-27,海南省,三亚,14
2020-01-27,海南省,儋州,5
2020-01-27,海南省,琼海,1
2020-01-27,海南省,万宁,7
2020-01-27,海南省,东方,1
2020-01-27,海南省,澄迈,2
2020-01-27,海南省,临高,1
2020-01-27,海南省,陵水黎族自治,1
2020-01-27,海南省,琼中黎族苗族自治,1
2020-01-27,重庆市,两江新,8
2020-01-27,重庆市,万州,15
2020-01-27,重庆市,涪陵,1
2020-01-27,重庆市,大渡口,6
2020-01-27,重庆市,江北,4
2020-01-27,重庆市,九龙坡,5
2020-01-27,重庆市,南岸,1
2020-01-27,重庆市,綦江,2
2020-01-27,重庆市,大足,1
2020-01-27,重庆市,渝北,6
2020-01-27,重庆市,巴南,1
2020-01-27,重庆市,黔江,1
2020-01-27,重庆市,长寿,7
2020-01-27,重庆市,江津,2
2020-01-27,重庆市,合川,4
2020-01-27,重庆市,永川,3
2020-01-27,重庆市,璧山,3
2020-01-27,重庆市,铜梁,2
2020-01-27,重庆市,潼南,2
2020-01-27,重庆市,开州,9
2020-01-27,重庆市,梁平,1
2020-01-27,重庆市,城口,1
2020-01-27,重庆市,丰都,3
2020-01-27,重庆市,垫江,5
2020-01-27,重庆市,忠,9
2020-01-27,重庆市,云阳,10
2020-01-27,重庆市,奉节,3
2020-01-27,重庆市,巫山,5
2020-01-27,重庆市,巫溪,5
2020-01-27,重庆市,石柱土家族自治,6
2020-01-27,重庆市,秀山土家族苗族自治,1
2020-01-27,四川省,成都,37
2020-01-27,四川省,自贡,7
2020-01-27,四川省,泸州,4
2020-01-27,四川省,德阳,1
2020-01-27,四川省,绵阳,8
2020-01-27,四川省,遂宁,3
2020-01-27,四川省,内江,3
2020-01-27,四川省,乐山,2
2020-01-27,四川省,峨眉山,1
2020-01-27,四川省,南充,4
2020-01-27,四川省,宜宾,1
2020-01-27,四川省,广安,7
2020-01-27,四川省,达州,3
2020-01-27,四川省,雅安,2
2020-01-27,四川省,资阳,2
2020-01-27,四川省,甘孜藏族自治州,3
2020-01-27,四川省,凉山彝族自治州,2
2020-01-27,贵州省,贵阳,1
2020-01-27,贵州省,六盘水,1
2020-01-27,贵州省,铜仁,2
2020-01-27,贵州省,黔西南布依族苗族自治州,1
2020-01-27,贵州省,黔南布依族苗族自治州,4
2020-01-27,云南省,昆明,12
2020-01-27,云南省,曲靖,2
2020-01-27,云南省,玉溪,5
2020-01-27,云南省,保山,4
2020-01-27,云南省,昭通,2
2020-01-27,云南省,丽江,6
2020-01-27,云南省,红河哈尼族彝族自治州,2
2020-01-27,云南省,西双版纳傣族自治州,6
2020-01-27,云南省,大理白族自治州,3
2020-01-27,云南省,德宏傣族景颇族自治州,2
2020-01-27,陕西省,西安,15
2020-01-27,陕西省,铜川,5
2020-01-27,陕西省,宝鸡,3
2020-01-27,陕西省,咸阳,4
2020-01-27,陕西省,渭南,3
2020-01-27,陕西省,延安,2
2020-01-27,陕西省,汉中,4
2020-01-27,陕西省,安康,8
2020-01-27,陕西省,商洛,2
2020-01-27,甘肃省,兰州,11
2020-01-27,甘肃省,金昌,1
2020-01-27,甘肃省,白银,1
2020-01-27,甘肃省,天水,1
2020-01-27,甘肃省,张掖,1
2020-01-27,甘肃省,定西,1
2020-01-27,甘肃省,陇南,1
2020-01-27,甘肃省,临夏回族自治州,2
2020-01-27,青海省,西宁,6
2020-01-27,宁夏回族自治区,银川,7
2020-01-27,宁夏回族自治区,吴忠,2
2020-01-27,宁夏回族自治区,固原,1
2020-01-27,宁夏回族自治区,中卫,1
2020-01-27,新疆维吾尔自治区,第七师,1
2020-01-27,新疆维吾尔自治区,第八师石河子,1
2020-01-27,新疆维吾尔自治区,乌鲁木齐,5
2020-01-27,新疆维吾尔自治区,吐鲁番,1
2020-01-27,新疆维吾尔自治区,伊犁哈萨克自治州,2
2020-01-28,北京市,外地来京,11
2020-01-28,北京市,东城,2
2020-01-28,北京市,西城,8
2020-01-28,北京市,朝阳,17
2020-01-28,北京市,丰台,7
2020-01-28,北京市,石景山,2
2020-01-28,北京市,海淀,21
2020-01-28,北京市,通州,7
2020-01-28,北京市,顺义,2
2020-01-28,北京市,昌平,7
2020-01-28,北京市,大兴,7
2020-01-28,天津市,外地来津,2
2020-01-28,天津市,和平,1
2020-01-28,天津市,河东,5
2020-01-28,天津市,河西,3
2020-01-28,天津市,南开,2
2020-01-28,天津市,河北,7
2020-01-28,天津市,红桥,1
2020-01-28,天津市,西青,2
2020-01-28,天津市,滨海新,1
2020-01-28,河北省,石家庄,10
2020-01-28,河北省,唐山,3
2020-01-28,河北省,秦皇岛,0
2020-01-28,河北省,邯郸,4
2020-01-28,河北省,邢台,3
2020-01-28,河北省,保定,6
2020-01-28,河北省,张家口,1
2020-01-28,河北省,承德,1
2020-01-28,河北省,沧州,8
